//boss room is 3017
//sents room is 3016
//the 6 rooms around boss room are in 3014 and 3015

//monsters 970, 977, 1525, 1526 are wizard-lookin guys
//but could just have nicer looking bats than caverns (986)
//985 is a larger bat for sents, or mix small and larger bats all over
//or 1844 is creepy AF exorcist chick
//boss could be 633, 1631, 1852

2, 558, 229, 3100, 19, 30
2, 559, 229, 3100, 19, 29

3100, 21, 28, 2, 558, 231
3100, 21, 29, 2, 559, 231
3100, 15, 4, 3101, 29, 54
3100, 16, 4, 3101, 30, 54
3100, 17, 4, 3101, 31, 54

3101, 28, 55, 3100, 15, 5
3101, 29, 55, 3100, 16, 5
3101, 30, 55, 3100, 16, 5
3101, 31, 55, 3100, 17, 5
3101, 1, 41, 3102, 26, 45
3101, 1, 42, 3102, 25, 45
3101, 29, 43, 3116, 11, 4
3101, 30, 43, 3116, 12, 4

3102, 25, 46, 3101, 2, 42
3102, 26, 46, 3101, 2, 41
3102, 50, 24, 3103, 8, 13
3102, 50, 25, 3103, 9, 13
3102, 25, 4, 3104, 8, 36
3102, 26, 4, 3104, 8, 37

3103, 7, 14, 3102, 49, 24
3103, 8, 14, 3102, 49, 24
3103, 9, 14, 3102, 49, 25

3104, 7, 36, 3102, 25, 5
3104, 7, 37, 3102, 26, 5
3104, 25, 4, 3105, 8, 35
3104, 26, 4, 3105, 9, 35
3104, 50, 18, 3108, 2, 27
3104, 50, 19, 3108, 2, 28
3104, 1, 18, 3109, 16, 28
3104, 1, 19, 3109, 15, 28

3105, 8, 36, 3104, 25, 5
3105, 9, 36, 3104, 26, 5
3105, 8, 4, 3106, 3, 12
3105, 9, 4, 3106, 4, 12
3105, 2, 10, 3107, 3, 10
3105, 2, 11, 3107, 3, 11
3105, 2, 16, 3107, 3, 16
3105, 2, 17, 3107, 3, 17
3105, 2, 22, 3107, 3, 22
3105, 2, 23, 3107, 3, 23
3105, 2, 28, 3107, 3, 28
3105, 2, 29, 3107, 3, 29
3105, 43, 10, 3107, 42, 10
3105, 43, 11, 3107, 42, 11
3105, 43, 16, 3107, 42, 16
3105, 43, 17, 3107, 42, 17
3105, 43, 22, 3107, 42, 22
3105, 43, 23, 3107, 42, 23
3105, 43, 28, 3107, 42, 28
3105, 43, 29, 3107, 42, 29

3106, 3, 13, 3105, 8, 5
3106, 4, 13, 3105, 9, 5
3106, 12, 13, 3107, 35, 5
3106, 13, 13, 3107, 36, 5

3107, 35, 4, 3106, 12, 12
3107, 36, 4, 3106, 13, 12

3108, 1, 27, 3104, 49, 18
3108, 1, 28, 3104, 49, 19

3109, 15, 29, 3104, 2, 18
3109, 16, 29, 3104, 2, 18
3109, 17, 29, 3104, 2, 19
3109, 31, 8, 3110, 2, 7
3109, 31, 9, 3110, 2, 7
3109, 31, 10, 3110, 2, 8

3110, 1, 7, 3109, 30, 9
3110, 1, 8, 3109, 30, 10
3110, 34, 28, 3111, 3, 5
3110, 34, 29, 3111, 3, 6
3110, 5, 3, 3113, 12, 12
3110, 6, 3, 3113, 12, 12
3110, 7, 3, 3113, 13, 12

3111, 2, 5, 3110, 33, 28
3111, 2, 6, 3110, 33, 29
3111, 14, 10, 3112, 2, 10
3111, 14, 10, 3112, 2, 11

3112, 1, 10, 3111, 13, 10
3112, 1, 11, 3111, 13, 11

3113, 12, 13, 3110, 6, 4
3113, 13, 13, 3110, 7, 4
3113, 2, 7, 3117, 16, 33
3113, 3, 7, 3117, 17, 33
3113, 4, 7, 3117, 18, 33

3114, 16, 11, 3117, 8, 19
3114, 16, 12, 3117, 8, 20
3114, 40, 22, 3117, 17, 13
3114, 41, 22, 3117, 18, 13
3114, 66, 11, 3117, 26, 19
3114, 66, 12, 3117, 26, 20

3115, 16, 11, 3117, 2, 18
3115, 16, 12, 3117, 2, 19
3115, 40, 22, 3117, 17, 4
3115, 41, 22, 3117, 18, 4
3115, 66, 11, 3117, 32, 18
3115, 66, 12, 3117, 32, 19

3116, 11, 3, 3101, 29, 42
3116, 12, 3, 3101, 30, 42

3117, 7, 19, 3114, 15, 11
3117, 7, 20, 3114, 15, 12
3117, 16, 12, 3114, 40, 21
3117, 17, 12, 3114, 40, 21
3117, 18, 12, 3114, 41, 21
3117, 27, 19, 3114, 67, 11
3117, 27, 20, 3114, 67, 12
3117, 1, 18, 3115, 15, 11
3117, 1, 19, 3115, 15, 12
3117, 16, 3, 3115, 40, 21
3117, 17, 3, 3115, 40, 21
3117, 18, 3, 3115, 41, 21
3117, 33, 18, 3115, 67, 11
3117, 33, 19, 3115, 67, 12
3117, 10, 12, 2, 557, 253
