//source,x,y,destination,x,y

//Region 0

// //Welcome -> Tutorial 2
1,  9,  16, 4714,  8,  1
1,  10,  16, 4714,  9,  1

// //Tutorial 2 -> Tutorial 3
4714,  22,  18, 4715,  5,  2

// //Tutorial 3 <-> Tutorial 4
4715,  17,  4, 4716,  6,  13
4716,  6,  16, 4715,  17,  6

// //Tutorial 3 -> Tutorial 5
4715,  23,  13, 4717,  1,  22

// //Tutorial 5 -> Tutorial 6
4717,  11,  21, 4718,  9,  13
4717,  11,  22, 4718,  10,  13

// //Tutorial 6 -> Inn
4718,  9,  19, 332,  3,  5
4718,  10,  19, 332,  4,  5

// // Buya <-> Arena
330,  126,	74, 356,  9,  19
330,  127,  74, 356,  10,  19
356,  9,  20, 330,  126,  75
356,  10,  20, 330,  127,  75

// // Arena <-> Sire Pit
356,  19,  5, 360,  7,  2
356,  19,  6, 360,  9,  2
360,  9,  1, 356,  17,  5
360,  8,  1, 356,  17,  6
360,  7,  1, 356,  18,  4

// // Arena <-> Pyung
356,  19,  16, 359,  5,  10
356,  19,  17, 359,  6,  10
359,  5,  11, 356,  17,  16
359,  6,  11, 356,  17,  17

// // Buya <-> Meeting Room
330,  134,  0, 188,  6,  11
330,  135,  0, 188,  7,  11
188,  6,  12, 330,  135,  1
188,  7,  12 330,  134,  1

// //Buya <-> Pepper Tavern
330,  43,  104, 18,  3,  11
330,  44,  104, 18,  4,  11
330,  46,  104, 18,  17,  11
330,  47,  104, 18,  18,  11
18,  3,  13, 330,  43,  105
18,  4,  13, 330,  44,  105
18,  17,  13, 330,  46,  105
18,  18,  13, 330,  47,  105

//	// Buya <-> Buya Inn
330,  57,  135, 332,  3,  11
330,  58,  135, 332,  4,  11
332,  3,  13, 330,  57,  136
332,  4,  13, 330,  58,  136
330,  62,  135, 332,  21,  11
330,  63,  135, 332,  22,  11
332,  21,  13, 330,  62,  136
332,  22,  13, 330,  63,  136

// //Buya <-> Bagai Shop
330,  29,  142, 363,  5,  9
330,  30,  142, 363,  6,  9
363,  5,  11, 330,  29,  143
363,  6,  11, 330,  30,  143

// // Buya <-> Pitch Shop
330,  87,  142, 364,  5,  9
330,  88,  142, 364,  6,  9
364,  5,  11, 330,  87,  143
364,  6,  11, 330,  88,  143

// // Buya <-> Salon
330,  118,  133, 365,  5,  9
330,  119,  133, 365,  6,  9
365,  5,  11, 330,  118,  134
365,  6,  11, 330,  119,  134

