59000, 33, 68, 59010, 12, 16
59000, 34, 68, 59010, 13, 16
59000, 23, 60, 59001, 15, 47
59000, 43, 60, 59001, 46, 47
59000, 34, 43, 59001, 31, 9
59000, 11, 57, 59007, 10, 44
59000, 8, 40, 59007, 7, 3
59000, 55, 58, 59009, 6, 47
59000, 58, 41, 59009, 12, 3
59000, 15, 39, 59004, 21, 5
59000, 51, 38, 59005, 27, 4
59000, 34, 38, 59013, 13, 3
59000, 14, 29, 59006, 22, 49
59000, 52, 29, 59008, 7, 47
59000, 34, 30, 59014, 17, 32
59000, 35, 30, 59014, 18, 32
59000, 22, 29, 59016, 3, 36
59000, 15, 25, 59011, 7, 12
59000, 49, 22, 59012, 10, 18
59000, 13, 14, 59002, 15, 26
59000, 55, 15, 59003, 5, 29
59000, 25, 8, 59015, 4, 2
59000, 44, 8, 59015, 37, 2
59000, 34, 17, 59018, 8, 30
59000, 35, 17, 59018, 9, 30

59001, 30, 49, 59010, 12, 3
59001, 31, 49, 59010, 13, 3
59001, 14, 48, 59000, 23, 61
59001, 15, 48, 59000, 23, 61
59001, 46, 48, 59000, 43, 61
59001, 47, 48, 59000, 43, 61
59001, 17, 22, 59004, 36, 18
59001, 18, 22, 59004, 37, 18
59001, 43, 22, 59005, 3, 20
59001, 44, 22, 59005, 4, 20
59001, 30, 16, 59013, 12, 16
59001, 31, 16, 59013, 13, 16
59001, 30, 8, 59000, 34, 42
59001, 31, 8, 59000, 34, 42

59002, 14, 27, 59000, 13, 15
59002, 15, 27, 59000, 13, 15
59002, 4, 26, 59006, 7, 17
59002, 3, 27, 59006, 6, 17
59002, 4, 27, 59006, 7, 17

59003, 4, 30, 59000, 55 ,16
59003, 5, 30, 59000, 55, 16
59003, 15, 26, 59008, 19, 18
59003, 15, 27, 59008, 20, 18
59003, 16, 27, 59008, 20, 18

59004, 20, 4, 59000, 15, 38
59004, 21, 4, 59000, 15, 38
59004, 4, 9, 59007, 5, 9
59004, 5, 9, 59007, 5, 10
59004, 36, 19, 59001, 17, 23
59004, 37, 19, 59001, 18, 23

59005, 27, 3, 59000, 51, 37
59005, 28, 3, 59000, 51, 37
59005, 46, 9, 59009, 21, 12
59005, 47, 9, 59009, 20, 13
59005, 3, 21, 59001, 43, 23
59005, 4, 21, 59001, 44, 23

59006, 6, 16, 59002, 5, 26
59006, 7, 16, 59002, 5, 27
59006, 21, 50, 59000, 14, 30
59006, 22, 50, 59000, 14, 30

59007, 4, 9, 59004, 4, 10
59007, 3, 10, 59004, 5, 10
59007, 4, 10, 59004, 5, 10
59007, 6, 2, 59000, 8, 39
59007, 7, 2, 59000, 8, 39
59007, 9, 45, 59000, 11, 58
59007, 10, 45, 59000, 11, 58

59008, 6, 48, 59000, 52, 30
59008, 7, 48, 59000, 52, 30
59008, 19, 17, 59003, 14, 26
59008, 20, 17, 59003, 14, 27

59009, 12, 2, 59000, 58, 40
59009, 13, 2, 59000, 58, 40
59009, 5, 48, 59000, 55, 59
59009, 6, 48, 59000, 55, 59
59009, 20, 11, 59005, 47, 10
59009, 19, 12, 59005, 46, 10
59009, 20, 12, 59005, 47, 10

59010, 12, 17, 59000, 33, 69
59010, 13, 17, 59000, 34, 69
59010, 12, 2, 59001, 30, 48
59010, 13, 2, 59001, 31, 48

59011, 6, 13, 59000, 15, 26
59011, 7, 13, 59000, 15, 26

59012, 9, 19, 59000, 49, 23
59012, 10, 19, 59000, 49, 23
59012, 8, 7, 59015, 44, 34
59012, 8, 8, 59015, 44, 34
59012, 7, 8, 59015, 43, 34

59013, 12, 2, 59000, 34, 37
59013, 13, 2, 59000, 34, 37
59013, 12, 17, 59001, 30, 18
59013, 13, 17, 59001, 31, 18

59014, 17, 33, 59000, 34, 31
59014, 18, 33, 59000, 35, 31
59014, 4, 13, 59015, 11, 43
59014, 5, 13, 59015, 12, 43
59014, 30, 13, 59015, 32, 43
59014, 31, 13, 59015, 33, 43

59015, 3, 1, 59000, 25, 7
59015, 4, 1, 59000, 25, 7
59015, 36, 1, 59000, 44, 7
59015, 37, 1, 59000, 44, 7
59015, 11, 44, 59014, 4, 14
59015, 12, 44, 59014, 5, 14
59015, 32, 44, 59014, 30, 14
59015, 33, 44, 59014, 31, 14
59015, 6, 27, 59016, 18, 18
59015, 5, 28, 59016, 18, 17
59015, 6, 28, 59016, 18, 18
59015, 38, 29, 59017, 3, 22
59015, 39, 29, 59017, 4, 22
59015, 43, 34, 59012, 8, 9
59015, 44, 34, 59012, 9, 8

59016, 2, 35, 59000, 23, 29
59016, 3, 35, 59000, 22, 28
59016, 18, 16, 59015, 6, 29
59016, 19, 16, 59015, 7, 28

59017, 3, 21, 59015, 38, 30
59017, 4, 21, 59015, 39, 30

59018, 7, 31, 59000, 34, 18
59018, 8, 31, 59000, 34, 18
59018, 9, 31, 59000, 35, 18
59018, 8, 7, 59000, 22, 68
