2, 541, 341, 2500, 43, 43
2, 542, 341, 2500, 44, 43

2500, 43, 44, 2, 541, 342
2500, 44, 44, 2, 542, 342
2500, 7, 1, 2501, 5, 73
2500, 8, 1, 2501, 6, 73

2501, 5, 74, 2500, 7, 2
2501, 6, 74, 2500, 8, 2
2501, 69, 1, 2502, 45, 68
2501, 70, 1, 2502, 46, 68

2502, 45, 67, 2501, 69, 2
2502, 46, 67, 2501, 70, 2
2502, 13, 60, 2503, 2, 4
2502, 14, 60, 2503, 3, 4
2502, 60, 11, 2503, 27, 25
2502, 61, 11, 2503, 28, 25

2503, 2, 3, 2502, 13, 61
2503, 3, 3, 2502, 14, 61
2503, 27, 24, 2502, 60, 12
2503, 28, 24, 2502, 61, 12
2503, 23, 1, 2504, 27, 18
2503, 24, 1, 2504, 28, 18

2504, 27, 17, 2503, 23, 2
2504, 28, 17, 2503, 24, 2
2504, 8, 18, 2506, 7, 41
2504, 40, 35, 2506, 7, 70
2504, 18, 3, 2506, 195, 154
2504, 10, 3, 2506, 153, 150
2504, 2, 1, 2506, 171, 123
2504, 3, 1, 2506, 172, 123

2505, 50, 1, 2506, 63, 2
2505, 51, 1, 2506, 64, 2
2505, 38, 80, 2505, 22, 81
2505, 22, 80, 2505, 38, 81
2505, 14, 3, 2507, 11, 22
2505, 15, 3, 2507, 12, 22
2505, 50, 38, 2508, 11, 22
2505, 51, 38, 2508, 12, 22
2505, 42, 33, 2, 542, 342
2505, 84, 11, 2506, 4, 7
2505, 85, 11, 2506, 5, 7

2506, 7, 40, 2504, 8, 19
2506, 7, 69, 2504, 40, 36
2506, 195, 153, 2504, 18, 4
2506, 153, 149, 2504, 10, 4
2506, 171, 122, 2504, 2, 2
2506, 172, 122, 2504, 3, 2
2506, 172, 106, 2505, 42, 34
2506, 43, 93, 2506, 50, 132
2506, 50, 131, 2506, 43, 94
2506, 85, 150, 2506, 77, 112
2506, 77, 111, 2506, 85, 151
2506, 92, 78, 2506, 90, 27
2506, 90, 26, 2506, 92, 79
2506, 46, 18, 2506, 129, 167
2506, 129, 166, 2506, 46, 19
2506, 108, 6, 2506, 33, 23
2506, 33, 22, 2506, 108, 7
2506, 63, 1, 2505, 50, 2
2506, 64, 1, 2505, 51, 2
2506, 4, 6, 2505, 84, 12
2506, 5, 6, 2505, 85, 12

2507, 11, 23, 2505, 14, 4
2507, 12, 23, 2505, 15, 4

2508, 11, 23, 2505, 50, 2
2508, 12, 23, 2505, 51, 2
2508, 10, 1, 2505, 42, 34
